type,subnet,specifics,source,Destinations,Environments,Sources,Status
PolicyType.Reachability,100.0.12.0/24,0,madrid,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,amsterdam,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,budapest,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,milan,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,bratislava,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,strasbourg,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,roma,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,lisbon,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,marseille,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,lyon,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,warsaw,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,frankfurt,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,zurich,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,ljubjana,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,kiev,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,geneva,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,luxembourg,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,brussels,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,london,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},london,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,barcelona,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},barcelona,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,paris,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},paris,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,bucharest,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},bucharest,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.12.0/24,0,dublin,{zagreb:FastEthernet0/0 (100.0.12.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.11.0/24,0,zagreb,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.11.0/24,0,stockholm,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.11.0/24,0,sofia,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,praha,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,athens,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,rotterdam,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,istanbul,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,vienna,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,basel,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,vaduz,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.11.0/24,0,madrid,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,amsterdam,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,budapest,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,milan,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,bratislava,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,strasbourg,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,roma,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,lisbon,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.11.0/24,0,marseille,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,lyon,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,warsaw,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,frankfurt,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,zurich,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,ljubjana,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.11.0/24,0,kiev,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,luxembourg,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,brussels,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,london,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,barcelona,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,paris,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,bucharest,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.11.0/24,0,dublin,{geneva:FastEthernet0/0 (100.0.11.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.10.0/24,0,zagreb,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.10.0/24,0,stockholm,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.10.0/24,0,sofia,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,praha,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,rotterdam,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,athens,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,istanbul,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,vienna,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,basel,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,vaduz,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.10.0/24,0,madrid,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,amsterdam,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,budapest,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,milan,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,bratislava,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,roma,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,lisbon,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.10.0/24,0,marseille,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,lyon,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,warsaw,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,frankfurt,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,zurich,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,ljubjana,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.10.0/24,0,kiev,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,luxembourg,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,geneva,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,brussels,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,london,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,barcelona,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,paris,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,bucharest,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.10.0/24,0,dublin,{strasbourg:FastEthernet0/0 (100.0.10.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.9.0/24,0,zagreb,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.9.0/24,0,stockholm,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.9.0/24,0,sofia,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,praha,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,athens,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,istanbul,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,vienna,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},vienna,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,basel,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,vaduz,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.9.0/24,0,madrid,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,amsterdam,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,budapest,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,milan,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,bratislava,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,strasbourg,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,roma,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,lisbon,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.9.0/24,0,marseille,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,lyon,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,warsaw,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,zurich,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,frankfurt,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,ljubjana,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.9.0/24,0,kiev,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,geneva,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,luxembourg,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,brussels,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,london,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,barcelona,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,paris,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,bucharest,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.9.0/24,0,dublin,{rotterdam:FastEthernet0/0 (100.0.9.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.8.0/24,0,zagreb,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.8.0/24,0,stockholm,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.8.0/24,0,sofia,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},sofia,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,praha,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},praha,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,rotterdam,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},rotterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,athens,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},athens,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,istanbul,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},istanbul,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,basel,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},basel,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,vaduz,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.8.0/24,0,madrid,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},madrid,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,amsterdam,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},amsterdam,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,budapest,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},budapest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,milan,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},milan,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,bratislava,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},bratislava,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,strasbourg,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},strasbourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,roma,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},roma,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,lisbon,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.8.0/24,0,marseille,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},marseille,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,lyon,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},lyon,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,warsaw,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},warsaw,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,frankfurt,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},frankfurt,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,zurich,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},zurich,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,ljubjana,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},ljubjana,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.8.0/24,0,kiev,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},kiev,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,luxembourg,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},luxembourg,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,geneva,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},geneva,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,brussels,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},brussels,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,london,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},london,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,barcelona,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},barcelona,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,paris,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},paris,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,bucharest,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},bucharest,PolicyStatus.HOLDS
PolicyType.Reachability,100.0.8.0/24,0,dublin,{vienna:FastEthernet0/0 (100.0.8.0/24)},{9},dublin,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,zagreb,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},zagreb,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,stockholm,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},stockholm,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,sofia,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},sofia,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,praha,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},praha,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,rotterdam,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},rotterdam,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,athens,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},athens,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,istanbul,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},istanbul,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,vienna,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},vienna,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,basel,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},basel,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,vaduz,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},vaduz,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,madrid,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},madrid,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,amsterdam,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},amsterdam,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,budapest,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},budapest,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,milan,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},milan,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,bratislava,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},bratislava,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,strasbourg,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},strasbourg,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,roma,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},roma,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,lisbon,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},lisbon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,marseille,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},marseille,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,lyon,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},lyon,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,warsaw,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},warsaw,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,frankfurt,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},frankfurt,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,zurich,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},zurich,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,kiev,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},kiev,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,geneva,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},geneva,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,luxembourg,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},luxembourg,PolicyStatus.HOLDSNOT
PolicyType.Reachability,100.0.7.0/24,0,brussels,{ljubjana:FastEthernet0/0 (100.0.7.0/24)},{9},brussels,PolicyStatus.HOLDSNOT
